Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
 1992,07,18,213106.05, 39.36, 143.41,5.0, 31
 1992,07,18,213220.24, 39.33, 143.46,5.0, 33
 1992,07,18,214534.11, 39.29, 143.20,5.0, 25
 1992,07,18,220158.10, 39.18, 143.38,4.9, 30
 1992,07,18,221307.04, 38.97, 144.13,   , 33
 1992,07,18,230324.72, 39.29, 143.24,4.7, 33
 1992,07,19,003605.52, 39.00, 144.76,   , 33
 1992,07,19,051028.07, 39.25, 143.60,5.0, 30
 1992,07,19,073528.02, 39.19, 143.97,   , 33
 1992,07,19,184123.15, 39.18, 143.29,4.9, 31
 1992,07,19,190832.51, 32.12, 141.07,4.9, 33
 1992,07,19,230759.63, 36.61, 141.57,4.5, 27
 1992,07,20,063543.09, 39.42, 143.37,4.5, 33
 1992,07,20,075644.83, 39.37, 143.70,   , 33
 1992,07,20,193954.82, 39.28, 143.33,5.0, 23
 1992,07,20,202014.12, 39.74, 143.06,4.3, 33
 1992,07,21,000026.96, 39.21, 143.17,5.2, 25
 1992,07,21,003927   , 39.31, 143.05,4.9, 33
 1992,07,21,202205.64, 36.86, 137.30,4.5,260
 1992,07,22,141555.17, 39.32, 144.03,   , 33
 1992,07,22,162516.58, 37.16, 141.99,4.3, 39
 1992,07,23,152012.13, 39.01, 144.49,   , 33
 1992,07,24,114023.17, 39.63, 143.29,4.6, 39
 1992,07,24,115134.51, 39.47, 143.17,4.9, 32
 1992,07,24,190339.85, 39.33, 143.64,5.2, 36
 1992,07,25,025328.33, 38.73, 143.01,5.9, 17
 1992,07,25,195002.71, 39.36, 142.43,4.3, 79
 1992,07,26,174709.86, 38.64, 143.20,4.8, 28
 1992,07,27,082924.81, 39.55, 143.43,4.8, 33
 1992,07,29,022715.11, 39.61, 143.28,5.6, 26
 1992,07,29,024436.22, 39.48, 143.76,5.0, 33
 1992,07,29,043047.72, 39.49, 143.50,6.2, 15
 1992,07,29,045919.13, 39.49, 143.76,   , 33
 1992,07,29,052358.78, 39.59, 143.39,4.8, 33
 1992,07,29,095157.44, 32.73, 141.68,5.0, 34
 1992,07,29,233534.44, 39.72, 143.36,5.1, 28
 1992,07,30,020401.88, 39.58, 143.61,4.7, 40
 1992,07,30,111636.89, 35.48, 136.49,4.9, 35
 1992,07,30,190604.10, 39.55, 143.66,4.1, 33
 1992,07,31,030654.79, 39.49, 143.77,3.9, 27
 1992,07,31,114334.13, 39.62, 143.58,4.1, 38
 1992,08,01,032638.57, 39.61, 140.88,4.3, 87
 1992,08,01,035710.32, 39.65, 143.65,4.1, 33
 1992,08,01,090038.67, 31.43, 130.64,4.6,130
 1992,08,01,192206.82, 43.74, 132.62,4.2,487
 1992,08,02,074413.16, 32.26, 138.76,4.7, 33
 1992,08,05,045845.11, 35.90, 138.05,   , 10
 1992,08,05,114359.30, 39.53, 143.27,5.0, 24
 1992,08,05,114749.44, 39.32, 143.71,   , 33
 1992,08,05,130129.30, 39.46, 143.50,4.6, 28
 1992,08,05,221250.07, 31.22, 142.49,4.6, 33
 1992,08,07,111141.69, 35.73, 135.15,5.6,357
 1992,08,08,145221.41, 42.07, 142.68,5.2, 54
 1992,08,11,093417.54, 43.30, 135.51,5.3,363
 1992,08,11,151455.13, 32.54, 141.64,6.3, 15
 1992,08,11,154848.55, 32.49, 141.76,4.6, 33
 1992,08,12,063612.07, 32.76, 141.70,5.7, 33
 1992,08,12,070519.45, 32.50, 142.49,3.7, 33
 1992,08,12,071309.68, 32.49, 141.64,4.7, 33
 1992,08,12,143522.63, 32.40, 141.51,5.0, 45
 1992,08,12,155138.48, 32.67, 141.50,4.8, 33
 1992,08,12,163954.31, 32.60, 142.16,3.7, 33
 1992,08,13,194732.14, 40.71, 143.50,4.3, 33
 1992,08,13,204345.91, 40.28, 144.21,   , 33
 1992,08,14,014313.06, 32.63, 141.23,5.2, 38
 1992,08,14,053703.18, 35.68, 140.47,4.2, 33
 1992,08,14,155409   , 32.51, 141.58,4.7, 33
 1992,08,14,223758.60, 32.47, 141.89,4.1, 33
 1992,08,15,033729.06, 32.75, 141.16,4.5, 33
 1992,08,15,043152.31, 32.48, 141.24,4.8, 33
 1992,08,15,060529.69, 32.61, 141.47,4.7, 33
 1992,08,15,150752.66, 42.02, 142.73,4.2, 33
 1992,08,15,181033.63, 39.65, 143.24,4.9, 25
 1992,08,16,022910.96, 31.92, 131.21,4.5, 74
 1992,08,17,152731.68, 32.37, 141.08,4.8, 32
 1992,08,18,065046.48, 32.76, 141.54,4.6, 47
 1992,08,21,061643.36, 32.68, 141.31,4.7, 33
 1992,08,21,120152.03, 32.80, 141.06,4.4, 33
 1992,08,23,042535.43, 38.54, 143.44,4.7, 27
 1992,08,24,065939.91, 41.98, 140.66,6.3,120
 1992,08,24,110744.77, 38.45, 143.39,4.9, 23
 1992,08,24,173524.15, 31.02, 141.41,4.9, 33
 1992,08,27,040949.38, 36.12, 139.82,5.0, 63
 1992,08,27,060318.89, 31.34, 141.66,4.9, 33
 1992,08,27,122857.10, 38.69, 142.15,4.8, 49
 1992,08,29,103603.94, 38.82, 142.80,4.3, 10
 1992,08,29,191905.59, 33.19, 137.98,6.0,289
 1992,08,31,153739.40, 38.34, 133.56,4.1,489
 1992,09,01,085823.30, 38.11, 140.40,4.7, 18
 1992,09,02,011753.69, 35.73, 140.55,4.7, 76
 1992,09,02,063423.14, 39.65, 143.71,4.7, 33
 1992,09,04,073721.33, 38.53, 143.16,5.0, 29
 1992,09,04,081148.34, 38.56, 143.30,4.5, 28
 1992,09,05,091441.49, 41.52, 142.39,4.7, 54
 1992,09,05,202349.71, 39.54, 135.88,   , 33
 1992,09,06,082049.67, 40.19, 142.34,4.6, 58
 1992,09,08,195834.56, 35.76, 141.31,4.7, 10
 1992,09,10,170907.41, 40.80, 139.32,4.6, 33
 1992,09,11,134452.11, 40.35, 141.63,4.7, 96
 1992,09,11,192311.12, 37.71, 142.21,4.3, 33
 1992,09,13,172038.35, 42.04, 142.56,4.5, 67
 1992,09,14,024649.11, 36.29, 141.06,4.7, 33
 1992,09,15,022042.72, 33.32, 141.80,4.8, 25
 1992,09,16,224431.55, 44.85, 143.66,4.6,274
 1992,09,19,084832.78, 35.83, 141.12,4.7, 36
 1992,09,22,082047.51, 36.62, 139.55,4.2, 33
 1992,09,23,133835.20, 31.13, 130.23,5.7,160
 1992,09,25,142023.74, 35.48, 141.02,4.7, 54
 1992,09,25,235318.97, 42.38, 142.75,4.5, 33
 1992,09,26,134034.13, 42.66, 139.91,4.2, 33
 1992,09,28,221650.54, 36.62, 140.80,4.7,110
 1992,09,29,050448.30, 33.09, 139.04,4.6,208
 1992,09,29,184325.65, 40.02, 142.65,4.1, 33
 1992,10,01,023127.41, 36.59, 141.26,4.7, 45
 1992,10,02,210636.82, 32.99, 137.91,4.4,322
 1992,10,04,011322.28, 34.80, 139.87,4.8, 33
 1992,10,04,052614.53, 42.25, 142.74,   , 33
 1992,10,04,204105.77, 39.82, 140.97,4.6,104
 1992,10,06,062631.17, 32.46, 141.50,4.5, 50
 1992,10,06,185832.93, 37.62, 141.46,4.6, 92
 1992,10,07,033141.19, 40.11, 143.47,4.8, 20
 1992,10,08,002710.58, 36.80, 143.96,4.2, 20
 1992,10,14,053645.56, 35.40, 139.97,3.8, 33
 1992,10,14,074534.52, 43.49, 143.89,4.4, 33
 1992,10,15,004213.68, 40.34, 142.28,3.7, 67
 1992,10,15,124153.37, 37.66, 139.99,4.2, 33
 1992,10,17,143737.80, 34.26, 139.17,4.9, 31
 1992,10,17,150628.09, 34.26, 139.13,4.5, 33
 1992,10,17,200942.49, 31.89, 141.23,4.3, 33
 1992,10,23,012510.22, 33.61, 139.58,4.2, 33
 1992,10,23,041123.62, 35.53, 140.33,4.5, 65
 1992,10,23,123145.53, 38.82, 140.69,4.9, 10
 1992,10,24,123639.38, 38.43, 142.21,4.5, 33
 1992,10,24,125421.99, 31.52, 130.08,4.6, 94
 1992,10,26,101632.82, 41.95, 142.35,4.2, 79
 1992,10,28,211234.42, 44.47, 139.68,4.7, 33
 1992,10,29,182525.67, 37.52, 134.31,4.5,406
 1992,10,31,151036.21, 36.68, 141.19,4.8, 48
 1992,10,31,204136.25, 37.62, 134.55,4.5,406
 1992,11,01,004258.28, 37.36, 144.38,3.8, 33
 1992,11,02,175736.97, 43.80, 140.20,4.7,220
 1992,11,04,152610.15, 38.05, 142.12,4.3, 44
 1992,11,05,073904.33, 36.47, 140.75,4.1, 64
 1992,11,05,223549.63, 36.46, 140.71,4.4, 68
 1992,11,06,095636.85, 32.62, 137.61,4.2,364
 1992,11,07,152959.55, 31.81, 138.06,4.2,414
 1992,11,08,181858.96, 33.56, 141.93,5.5, 48
 1992,11,09,083929.46, 32.13, 131.71,3.9, 52
 1992,11,10,235042.45, 39.37, 143.63,   , 10
 1992,11,15,121559.43, 32.16, 138.79,4.6, 33
 1992,11,16,004342.73, 32.47, 141.57,3.9, 43
 1992,11,16,220221.06, 37.08, 142.12,4.3, 30
 1992,11,19,004927   , 31.15, 131.45,5.3, 36
 1992,11,19,005310.55, 31.15, 131.42,5.1, 33
 1992,11,19,084756.69, 35.38, 139.69,4.2, 33
 1992,11,20,215155.66, 44.40, 142.26,4.4,231
 1992,11,27,120624.38, 40.12, 142.41,4.3, 55
 1992,11,28,004648.68, 36.04, 139.71,4.9, 64
 1992,11,30,002045.09, 42.90, 144.62,4.9, 67
 1992,12,01,155951.80, 35.75, 139.17,3.5,133
 1992,12,04,082130.62, 41.81, 140.11,4.8,178
 1992,12,04,140030.71, 36.17, 139.88,4.7, 72
 1992,12,05,132733.15, 38.58, 141.56,4.7,128
 1992,12,05,170004.39, 36.55, 139.00,3.9,153
 1992,12,06,065652.85, 39.74, 143.58,5.1, 27
 1992,12,06,234505.36, 32.96, 136.22,4.5,434
 1992,12,09,051243.80, 39.82, 143.51,5.2, 30
 1992,12,09,054150.18, 39.67, 143.88,4.8, 23
 1992,12,09,071322.20, 35.87, 140.45,4.6, 44
 1992,12,09,094746.21, 39.79, 143.66,4.8, 33
 1992,12,09,142443.21, 35.59, 140.56,4.3, 33
 1992,12,11,203847.88, 31.73, 131.97,4.1, 43
 1992,12,11,230818.82, 31.74, 131.95,4.0, 51
 1992,12,12,044947.95, 31.78, 132.10,3.9, 33
 1992,12,12,050204.31, 34.36, 141.68,5.6, 20
 1992,12,12,184955.13, 33.20, 132.40,   , 33
 1992,12,12,193828.74, 33.83, 137.11,4.5,365
 1992,12,13,013922.54, 37.91, 142.94,4.1, 33
 1992,12,13,112234.93, 35.53, 130.05,4.4, 26
 1992,12,15,072535.76, 38.67, 141.95,4.1, 82
 1992,12,17,042909.03, 43.91, 137.30,4.2,371
 1992,12,18,021324.89, 34.09, 136.65,4.4,374
 1992,12,18,044402.76, 34.42, 141.55,4.6, 43
 1992,12,22,094828.71, 43.13, 143.10,4.3,140
 1992,12,22,190340.41, 35.20, 140.64,3.9, 33
 1992,12,23,003227.56, 37.57, 142.81,5.1, 31
 1992,12,23,052252.55, 41.46, 142.07,4.7, 67
 1992,12,25,230331.44, 42.07, 142.76,3.5, 33
 1992,12,26,221326.01, 35.45, 139.71,4.3, 32
 1992,12,27,021711.08, 36.86, 138.53,   , 33
 1992,12,27,162117.12, 38.86, 142.32,5.7, 28
 1992,12,28,025009.65, 38.83, 142.84,4.2, 10
 1992,12,28,081926.56, 38.73, 142.66,4.4, 13
 1992,12,28,102322.24, 38.88, 142.49,5.0, 30
 1992,12,28,103438.14, 38.88, 142.39,4.9, 27
 1992,12,28,135229.12, 40.38, 142.36,4.3, 62
 1992,12,29,000144.25, 38.80, 142.62,4.3, 33
 1992,12,29,020858.29, 38.94, 142.38,4.9, 40
 1992,12,29,060409.37, 32.33, 141.66,4.5, 33
 1992,12,29,171149.29, 38.31, 142.77,4.6, 43
 1992,12,30,140829.87, 38.82, 142.73,   , 10
 1992,12,30,142800.83, 41.36, 143.58,4.1, 37
 1992,12,30,225952.80, 38.92, 142.61,   , 10
 1992,12,31,030307.76, 35.87, 141.73,4.2, 37
 1992,12,31,070244.28, 38.85, 142.38,5.5, 36
 1992,12,31,072606.25, 38.90, 142.42,5.5, 39
 1992,12,31,073407.02, 38.86, 142.71,4.8, 33
 1993,01,01,081941.08, 38.82, 142.80,4.7, 36
 1993,01,02,151046.69, 34.00, 141.55,4.6, 44
 1993,01,04,011818.70, 34.23, 141.83,4.3, 33
 1993,01,04,084025.28, 40.03, 143.61,   , 33
 1993,01,05,013158.66, 38.92, 142.60,4.8, 28
 1993,01,05,212045.83, 36.60, 141.43,4.2, 46
 1993,01,08,071923.06, 38.81, 142.81,4.8, 10
 1993,01,09,040108.19, 38.94, 142.50,4.7, 27
 1993,01,10,041235.54, 32.03, 142.21,4.7, 33
 1993,01,11,005847.78, 35.00, 137.14,4.5, 33
 1993,01,11,205843.72, 38.53, 142.60,5.2, 34
 1993,01,12,225838.53, 37.79, 143.09,5.0, 24
 1993,01,13,013154.08, 38.87, 142.49,5.2, 30
 1993,01,15,110601.96, 42.98, 144.16,6.1,112
 1993,01,15,110605.95, 43.30, 143.69,7.6,102
 1993,01,15,122210.69, 43.58, 143.29,4.3, 33
 1993,01,17,145553.93, 38.43, 142.09,4.6,102
 1993,01,19,040344.48, 42.93, 143.95,4.7, 99
 1993,01,19,090744.25, 36.96, 141.76,5.1, 24
 1993,01,19,143926.17, 38.65, 133.46,6.6,448
 1993,01,21,201152.67, 38.85, 142.79,3.5, 10
 1993,01,23,151858.12, 35.97, 137.76,4.4,239
 1993,01,25,050017.46, 35.72, 140.79,4.5, 65
 1993,01,25,085503.74, 41.56, 141.21,4.5, 33
 1993,01,27,152504.72, 42.82, 141.91,4.8,153
 1993,01,29,193036.48, 34.94, 141.59,5.3, 37
 1993,01,31,054329.48, 40.40, 143.93,4.8, 33
 1993,02,01,094539.26, 42.07, 143.12,4.5, 66
 1993,02,01,195203.29, 42.05, 142.52,4.8, 77
 1993,02,03,140959.58, 31.69, 131.91,4.0, 33
 1993,02,03,150438.21, 39.70, 143.68,   , 33
 1993,02,04,144312.95, 42.96, 144.18,4.9, 99
 1993,02,05,175444.09, 37.10, 141.24,4.7, 58
 1993,02,05,183204.62, 31.92, 131.24,3.9, 10
 1993,02,05,212503.94, 42.87, 144.00,4.5, 95
 1993,02,06,010543.72, 31.18, 141.73,4.6, 35
 1993,02,07,132742.01, 37.63, 137.24,6.6, 10
 1993,02,07,140710.02, 37.66, 137.45,4.7, 46
 1993,02,07,150928.01, 37.55, 137.60,4.5, 56
 1993,02,07,170605.79, 37.73, 137.27,4.8, 16
 1993,02,08,033859.79, 37.58, 137.44,4.7, 30
 1993,02,08,085858.78, 34.81, 141.92,4.3, 30
 1993,02,08,223133.87, 37.51, 137.39,4.6, 47
 1993,02,10,015409.94, 37.62, 137.57,   , 10
 1993,02,10,100114.12, 37.74, 137.33,3.9, 10
 1993,02,11,034754.52, 41.96, 142.74,4.3, 67
 1993,02,11,121707.38, 37.62, 137.39,4.4, 27
 1993,02,12,055651.96, 39.60, 143.46,4.8, 33
 1993,02,12,153202.31, 34.52, 140.71,4.6, 33
 1993,02,12,182610.21, 37.63, 137.47,4.8, 38
 1993,02,13,025335.94, 43.53, 143.71,4.5, 33
 1993,02,15,010515.52, 40.88, 143.24,3.4, 33
 1993,02,15,165116.41, 37.62, 137.26,5.0, 15
 1993,02,15,223946.95, 36.73, 141.94,4.9, 34
 1993,02,16,190736.26, 37.22, 141.97,3.4, 33
 1993,02,18,014703.18, 33.66, 136.72,4.6,388
 1993,02,18,025657.41, 37.50, 137.73,4.5, 33
 1993,02,18,072022.73, 38.67, 141.70,4.6, 74
 1993,02,18,164532.33, 35.44, 141.08,4.6, 33
 1993,02,18,232657.44, 44.78, 140.92,4.3,243
 1993,02,19,140702.40, 42.92, 140.90,4.6, 33
 1993,02,22,051219.68, 37.22, 137.24,4.7, 45
 1993,02,25,092743.10, 40.27, 142.33,5.7, 47
 1993,02,27,180856.76, 32.33, 141.56,4.7, 39
 1993,03,01,140738.96, 42.72, 131.47,4.1,540
 1993,03,01,200339.70, 32.14, 141.40,4.4, 33
 1993,03,04,040156.65, 37.66, 137.58,4.3, 14
 1993,03,04,060146.53, 37.36, 142.43,4.7, 33
 1993,03,05,065500.32, 42.71, 141.56,4.8,144
 1993,03,05,113100.90, 41.53, 142.08,4.8, 77
 1993,03,05,222722.98, 32.31, 140.82,5.0, 33
 1993,03,06,014519.05, 38.75, 143.04,5.1, 17
 1993,03,06,204357.32, 40.24, 144.00,4.4, 14
 1993,03,07,001736.96, 42.39, 142.09,4.4, 54
 1993,03,07,003633.25, 37.71, 141.58,4.8, 84
 1993,03,07,060926.02, 37.65, 137.60,4.3, 40
 1993,03,08,183839.51, 38.70, 143.72,4.4, 12
 1993,03,09,052859.32, 38.32, 143.63,5.0, 22
 1993,03,09,135209.23, 42.84, 142.04,4.1,118
 1993,03,11,104403.49, 32.36, 130.93,3.7, 59
 1993,03,11,115530.32, 32.15, 137.73,4.5,366
 1993,03,11,162729.61, 43.09, 144.09,4.7, 94
 1993,03,12,123735.78, 31.03, 141.89,3.9, 33
 1993,03,13,093707.33, 38.42, 140.40,   , 10
 1993,03,14,004652.27, 33.44, 135.03,4.6, 37
 1993,03,15,004224.06, 39.61, 143.29,5.1, 27
 1993,03,15,033505.92, 42.30, 143.10,5.1, 55
 1993,03,15,212357.01, 35.27, 137.16,   , 33
 1993,03,18,080157.47, 40.96, 142.04,4.6, 66
 1993,03,18,200920.19, 36.74, 142.05,4.0, 15
 1993,03,19,003735.09, 36.47, 141.57,4.5, 33
 1993,03,19,055943.17, 36.04, 141.55,5.6, 34
 1993,03,19,060131.69, 35.94, 141.59,5.0, 33
 1993,03,20,010246.05, 36.08, 141.59,5.1, 33
 1993,03,20,012028.59, 36.10, 141.89,4.4, 33
 1993,03,24,170931.58, 34.00, 139.18,4.1, 33
 1993,03,25,070818.93, 41.80, 143.47,6.0, 33
 1993,03,25,114128.44, 41.64, 143.75,4.3, 46
 1993,03,27,090526.22, 32.58, 141.57,4.8, 33
 1993,03,27,202403.75, 37.67, 137.44,4.7, 33
 1993,03,28,075144.03, 31.64, 141.74,4.5, 33
 1993,04,02,100547.73, 37.58, 137.41,5.2, 10
 1993,04,02,124955.60, 37.46, 137.47,4.8, 46
 1993,04,07,050212.20, 32.42, 141.55,4.8, 37
 1993,04,09,070750.38, 33.80, 140.32,3.9, 93
 1993,04,11,103332.22, 42.64, 142.38,4.7,134
 1993,04,13,111523.05, 34.19, 140.06,5.0, 99
 1993,04,14,171845.31, 40.15, 142.35,4.9, 51
 1993,04,14,225930.23, 35.53, 141.88,3.8, 33
 1993,04,15,025850.89, 34.64, 141.57,4.3, 33
 1993,04,15,183046.19, 39.71, 142.32,4.3, 33
 1993,04,15,215125.60, 39.36, 142.24,   , 33
 1993,04,17,070325.49, 39.15, 144.22,4.9, 36
 1993,04,18,051221.42, 36.96, 141.11,   , 33
 1993,04,20,015808.41, 33.42, 140.72,4.7, 70
 1993,04,22,201855.18, 35.76, 137.49,4.5, 27
 1993,04,24,090617.43, 42.58, 143.73,3.8, 80
 1993,04,26,233112.14, 37.57, 141.46,5.0, 49
 1993,04,30,091637.29, 36.01, 142.08,3.9, 33
 1993,05,01,073927.30, 35.19, 142.31,3.8, 33
 1993,05,01,174439.69, 38.62, 140.93,3.6,107
 1993,05,01,201341.52, 33.52, 131.96,   , 33
 1993,05,02,191346.70, 36.96, 137.92,4.8,205
 1993,05,04,224407.10, 39.03, 142.59,3.5, 10
 1993,05,05,142933.32, 32.56, 142.63,4.6, 33
 1993,05,05,182131.73, 39.10, 141.68,5.4, 99
 1993,05,06,012559.35, 37.99, 142.18,4.1, 44
 1993,05,06,120832.01, 31.30, 142.93,4.0, 33
 1993,05,06,172313.47, 34.33, 139.19,4.4, 33
 1993,05,06,192758.28, 34.24, 139.19,4.1, 33
 1993,05,06,195801.15, 37.52, 137.32,4.7, 33
 1993,05,10,102038.58, 36.58, 138.49,4.3,172
 1993,05,12,081101.99, 41.64, 142.20,4.2, 33
 1993,05,15,015619.12, 37.51, 134.88,4.4,373
 1993,05,15,085113.89, 35.45, 141.18,4.5, 33
 1993,05,16,183649.85, 42.00, 135.43,4.3,385
 1993,05,17,043242.83, 37.56, 142.57,5.3, 28
 1993,05,17,102145.56, 32.08, 132.13,3.5, 39
 1993,05,18,114425.91, 42.76, 142.02,4.3, 38
 1993,05,18,184956.44, 31.21, 131.53,4.2, 52
 1993,05,18,193703.04, 34.57, 137.84,4.2, 33
 1993,05,19,035608.44, 41.05, 141.98,4.6, 71
 1993,05,20,185755.25, 37.53, 137.53,4.5, 33
 1993,05,21,010739.60, 31.46, 138.38,4.0,394
 1993,05,21,023639.54, 35.99, 139.69,5.2, 74
 1993,05,23,124231.53, 37.49, 137.46,4.7, 40
 1993,05,24,121812.48, 34.89, 140.80,4.5, 33
 1993,05,25,095038.73, 36.59, 141.34,4.7, 43
 1993,05,25,110521.57, 37.44, 137.53,4.5, 36
 1993,05,27,085214.96, 39.40, 143.85,4.7, 33
 1993,05,27,145312.26, 34.91, 139.20,3.9, 15
 1993,05,29,181729.27, 32.35, 137.78,4.2,352
 1993,05,30,190938.53, 34.87, 139.24,4.4, 33
 1993,05,31,031345.68, 41.37, 142.13,4.9, 64
 1993,05,31,061258.58, 34.91, 139.25,4.5, 33
 1993,06,01,004504.10, 34.90, 139.28,4.3, 33
 1993,06,01,072750.54, 40.18, 142.48,5.1, 47
 1993,06,01,093156.70, 40.27, 144.95,4.6, 14
 1993,06,02,181935.40, 35.08, 139.32,4.8, 55
 1993,06,02,231254.91, 41.99, 142.25,4.7, 72
 1993,06,03,080104.37, 42.81, 144.82,4.4, 33
 1993,06,04,173041.10, 33.69, 132.20,4.1, 72
 1993,06,05,002247.71, 40.23, 139.14,3.9, 34
 1993,06,05,054121.45, 40.26, 143.94,4.6, 35
 1993,06,06,020459.85, 38.19, 141.93,3.9, 90
 1993,06,06,092954.79, 35.92, 141.88,4.1, 10
 1993,06,07,074935.11, 35.97, 141.53,5.8, 35
 1993,06,07,131438.51, 35.29, 141.90,5.4, 10
 1993,06,07,204011.17, 34.64, 141.60,4.6, 33
 1993,06,08,232311.36, 31.17, 130.30,5.1,178
 1993,06,09,034929.51, 36.56, 139.26,4.6,169
 1993,06,09,134151.88, 37.67, 137.37,5.1, 21
 1993,06,10,150034.71, 37.62, 137.49,4.3, 43
 1993,06,12,145600.85, 37.27, 134.80,4.3,401
 1993,06,15,044257.39, 34.87, 141.68,5.4, 47
 1993,06,16,023301.79, 31.90, 142.06,4.3, 33
 1993,06,16,185907.84, 37.30, 134.87,   ,400
 1993,06,18,230301.76, 36.01, 142.06,4.7, 24
 1993,06,19,023231.50, 36.06, 141.83,5.1, 30
 1993,06,19,214544.09, 31.89, 137.83,4.1,415
 1993,06,22,011416.64, 31.99, 143.05,4.4, 33
 1993,06,22,083737.36, 41.51, 142.01,5.0, 69
 1993,06,22,181330.90, 31.07, 132.12,   , 33
 1993,06,23,044824.99, 35.48, 141.42,4.2, 10
 1993,06,24,030114.10, 38.63, 142.27,4.7, 53
 1993,06,24,085954.96, 42.62, 142.92,   ,130
 1993,06,25,045828.87, 42.19, 143.86,4.2, 65
 1993,06,26,000336.47, 40.80, 143.32,   , 33
 1993,07,01,095225.62, 36.15, 141.63,5.0, 28
 1993,07,02,072423.84, 35.64, 140.77,4.5, 64
 1993,07,04,124958.93, 42.20, 142.57,4.2, 67
 1993,07,05,132634.60, 40.01, 140.56,4.5,124
 1993,07,07,043336.51, 42.03, 142.26,4.3, 73
 1993,07,07,130913.67, 32.22, 131.59,4.5, 69
 1993,07,10,200255.40, 33.98, 138.93,4.8, 14
 1993,07,10,215410.50, 34.01, 138.66,4.9, 12
 1993,07,10,235530.67, 33.93, 138.72,   , 28
 1993,07,11,002515.53, 41.95, 142.40,4.7, 67
 1993,07,11,122345.37, 33.88, 138.84,4.3, 13
 1993,07,11,155822.92, 33.85, 138.79,4.1, 33
 1993,07,12,035949.03, 35.87, 141.58,   , 33
 1993,07,12,131711.96, 42.85, 139.20,7.7, 16
 1993,07,12,133543.35, 42.53, 139.51,5.1, 33
 1993,07,12,134301.68, 42.92, 139.45,5.0, 33
 1993,07,12,140148   , 43.09, 139.31,5.1, 33
 1993,07,12,140425.07, 42.99, 139.43,5.4, 33
 1993,07,12,140517.71, 42.08, 139.17,5.6, 33
 1993,07,12,140905.84, 43.02, 139.31,5.2, 33
 1993,07,12,141825.87, 42.38, 139.13,4.6, 33
 1993,07,12,142249.04, 42.55, 139.38,5.2, 26
 1993,07,12,142720.35, 43.20, 138.80,4.9, 18
 1993,07,12,142952.22, 42.21, 139.28,4.6, 33
 1993,07,12,144505.57, 43.12, 139.18,6.3, 33
 1993,07,12,145230.80, 42.82, 139.26,4.7, 18
 1993,07,12,150040.53, 42.01, 139.70,4.2, 33
 1993,07,12,150753.55, 42.52, 139.45,4.6, 27
 1993,07,12,151056.53, 41.77, 138.88,4.5, 33
 1993,07,12,151511.61, 42.63, 139.24,4.1, 33
 1993,07,12,151522.34, 41.87, 139.33,4.8, 33
 1993,07,12,152006.65, 42.02, 139.34,4.4, 33
 1993,07,12,152528.53, 41.86, 139.51,4.7, 33
 1993,07,12,153112.59, 42.92, 139.47,4.0, 33
 1993,07,12,153217.02, 42.65, 139.20,4.9, 33
 1993,07,12,153522.18, 42.90, 139.04,4.8, 19
 1993,07,12,154102.05, 43.03, 139.16,4.6, 28
 1993,07,12,155943.82, 42.79, 139.20,4.1, 33
 1993,07,12,160107.17, 42.83, 139.29,6.0, 28
 1993,07,12,161534.80, 42.04, 139.17,4.3, 33
 1993,07,12,163607.67, 41.86, 139.27,4.3, 33
 1993,07,12,171321.51, 42.85, 138.98,4.2, 33
 1993,07,12,172726.33, 42.33, 138.89,4.0, 33
 1993,07,12,173404.32, 42.24, 139.14,3.7, 33
 1993,07,12,175858.28, 42.25, 138.73,4.3, 33
 1993,07,12,180754.08, 42.29, 139.24,4.6, 33
 1993,07,12,181056.27, 42.77, 139.32,4.8, 17
 1993,07,12,181421.43, 42.07, 139.21,4.2, 33
 1993,07,12,181720.81, 43.04, 139.29,5.0, 25
 1993,07,12,182600.57, 43.06, 139.46,4.7, 22
 1993,07,12,184717.56, 43.15, 139.40,4.3, 17
 1993,07,12,185514.45, 42.29, 138.74,4.3, 33
 1993,07,12,192652.24, 42.52, 139.45,4.2, 33
 1993,07,12,193118.71, 42.15, 139.29,3.6, 33
 1993,07,12,195007.65, 43.48, 139.51,4.0, 33
 1993,07,12,200700.18, 42.29, 139.13,4.2, 33
 1993,07,12,201653.42, 42.84, 139.01,4.0, 33
 1993,07,12,202208.64, 42.94, 137.95,4.1, 33
 1993,07,12,204954.19, 42.56, 139.29,4.4, 22
 1993,07,12,205443.75, 43.09, 139.40,3.9, 33
 1993,07,12,211151.29, 42.76, 139.20,4.2, 20
 1993,07,12,214653.45, 42.62, 139.35,4.2, 18
 1993,07,12,215009.69, 42.74, 139.44,3.7, 33
 1993,07,12,215327.49, 42.62, 138.93,5.0, 22
 1993,07,12,223417.34, 43.13, 139.50,4.3, 33
 1993,07,12,224538.31, 41.99, 139.46,4.6, 16
 1993,07,12,224617.87, 42.59, 139.06,4.8, 20
 1993,07,12,235258.24, 41.87, 139.32,5.2, 17
 1993,07,13,003327.96, 42.05, 139.52,4.2, 33
 1993,07,13,011653.39, 42.82, 139.36,4.5, 33
 1993,07,13,021207.26, 42.21, 139.35,4.3, 33
 1993,07,13,021505.66, 43.15, 139.29,4.6, 30
 1993,07,13,021948.60, 42.62, 139.27,4.6, 33
 1993,07,13,023320.80, 42.78, 138.91,4.5, 33
